ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile
167-40-0273|4384920317591458|Adam|Williams|M|395 Taylor Lane|Houston|TX|77057|29.7422|-95.4903|2906700|Warden/ranger|2006-04-20|675347227219|young_adults_male_urban.json
591-82-1469|630473338279|James|Downs|M|8024 Myers Ridges|Varnville|SC|29944|32.8349|-81.0288|5118|Teacher, special educational needs|1966-11-14|187708614701|adults_50up_male_urban.json
571-47-8976|372010154448475|Linda|Smith|F|51870 Erika Extension Apt. 775|Irving|TX|75062|32.8479|-96.974|217883|Warden/ranger|1980-02-21|58464364412|adults_2550_female_urban.json
797-33-9782|213191032041030|Margaret|Anderson|F|29729 Roth Mission|Williamsburg|VA|23185|37.2732|-76.7324|85370|Journalist, newspaper|1982-06-30|395109304355|adults_2550_female_urban.json
118-20-7067|4007963302253|Brian|Hughes|M|992 Rebecca Overpass Suite 621|Forest Hills|NY|11375|40.7229|-73.8473|68733|Engineer, maintenance (IT)|1959-01-30|331631965787|adults_50up_male_urban.json
735-45-9204|4656219295909944|Shelly|Jones|F|5376 Karina Trace Apt. 564|Freeville|NY|13068|42.4998|-76.3636|5368|Rural practice surveyor|1970-07-04|598520416629|adults_50up_female_urban.json
320-64-7160|6557705186506794|Monica|Perkins|F|1159 Lawrence Dam Suite 687|Mulga|AL|35118|33.5363|-87.051|3138|Accountant, chartered|1955-03-06|959110893309|adults_50up_female_urban.json
269-49-8185|3508046606382855|Amanda|Phillips|F|75020 Henry Extensions Apt. 238|Salem|OR|97303|44.9927|-123.0167|249657|Administrator, charities/voluntary organisations|1986-04-27|636404881600|adults_2550_female_urban.json
739-37-4350|3527635148749717|Ethan|Davis|M|5893 Walker Roads Apt. 584|Westmont|IL|60559|41.7728|-87.9757|24852|Teacher, English as a foreign language|1982-04-25|689810854913|adults_2550_male_urban.json
699-79-1091|6535952287512092|Michael|Jones|M|4973 David Heights|Springfield|MA|01107|42.1179|-72.6065|144116|Training and development officer|1978-10-23|263810945787|adults_2550_male_urban.json
872-04-9250|213105045961976|Steven|Hayden|M|59758 Jose Spring|Hoffman Estates|IL|60169|42.0493|-88.1065|33847|Horticultural therapist|1934-06-23|658665924409|adults_50up_male_urban.json
173-12-0270|3520841828654907|Roy|Payne|M|5054 Matthew Crest|Lake Elsinore|CA|92532|33.6927|-117.303|68860|Trading standards officer|1936-03-10|627272056261|adults_50up_male_urban.json
379-58-7633|675996061692|Desiree|Lewis|F|28483 Abbott Island Suite 958|Fort Collins|CO|80525|40.5384|-105.0547|175625|Designer, jewellery|1973-05-08|508886528836|adults_50up_female_urban.json
710-53-9553|3526915694906080|Maria|Crawford|F|02351 Anthony Road|Richmond|VA|23223|37.5477|-77.3948|536907|Futures trader|1953-03-25|779907464275|adults_50up_female_urban.json
598-15-5478|30349438563376|Heather|Delacruz|F|138 Zamora Pines Suite 018|Seymour|IN|47274|38.9571|-85.8825|28770|Scientist, clinical (histocompatibility and immunogenetics)|1964-04-15|691870127824|adults_50up_female_urban.json
706-91-1433|2243795233143245|Angela|Whitehead|F|712 Gordon Trail|Carlsbad|NM|88220|32.4119|-104.2395|33725|Town planner|2001-06-10|263780827011|young_adults_female_urban.json
523-63-0671|213132208220446|Kelly|Hopkins|F|1978 Robert Glens|Arverne|NY|11692|40.5923|-73.7933|18540|Theatre director|1952-05-30|521208272563|adults_50up_female_urban.json
778-05-4767|4990028422417019|Kimberly|Harrington|F|137 Lowe Fords|San Juan|TX|78589|26.2044|-98.1537|38004|Furniture designer|1952-11-27|244963099373|adults_50up_female_urban.json
061-44-7750|3551733358136821|Peter|Williams|M|97968 Kidd Lodge Apt. 116|Bedford|OH|44146|41.3921|-81.5232|29761|Production engineer|1932-10-01|695822031939|adults_50up_male_urban.json
169-06-8424|4240766453629212|Peter|Sanchez|M|11344 Weaver Spurs Suite 092|Alachua|FL|32615|29.8135|-82.472|15167|Surveyor, quantity|1973-05-25|923772817340|adults_50up_male_urban.json
293-66-9593|3554949725472049|Katherine|Buchanan|F|17563 Willis Greens Suite 514|Seattle|WA|98106|47.5344|-122.3547|837792|Illustrator|2002-07-13|336118108049|young_adults_female_urban.json
821-47-7947|4452528886465089302|David|Zavala|M|421 Sheila Courts Apt. 699|Alta Loma|CA|91701|34.1376|-117.5999|63716|Restaurant manager|1974-12-22|284929130737|adults_50up_male_urban.json
631-28-7991|38271542241255|Wesley|Mcneil|M|383 Todd Ferry|Columbus|OH|43220|40.0495|-83.0669|783285|Holiday representative|1970-09-30|152363134885|adults_50up_male_urban.json
886-59-2396|675941975376|Anthony|Leonard|M|23998 Hurley Fords Apt. 521|Reading|PA|19602|40.3306|-75.9192|213013|Academic librarian|1997-09-15|375942687626|adults_2550_male_urban.json
194-82-7538|378263218945101|Kristin|Reed|F|119 White Crest|Kingston|WA|98346|47.8108|-122.5255|9297|Research scientist (maths)|2004-11-25|978470442978|young_adults_female_urban.json
241-37-2211|4643395534334973|Michelle|Mack|F|04093 Kelly Harbor Apt. 009|Wilmington|MA|01887|42.5581|-71.1723|22325|Catering manager|1931-07-18|814672354435|adults_50up_female_urban.json
471-29-1829|6011324308724473|Kathryn|Combs|F|1212 Simpson Valleys|Indian Trail|NC|28079|35.0831|-80.6597|31979|Solicitor, Scotland|1964-03-13|648292818281|adults_50up_female_urban.json
615-10-0817|4198272449520765|Laura|Fuller|F|2831 Sarah Port|Orlando|FL|32822|28.4944|-81.2902|878243|Psychologist, educational|1950-04-06|556168216669|adults_50up_female_urban.json
110-55-6647|341800544027767|Amy|Ortega|F|16257 Davis Bypass|Portland|OR|97230|45.5472|-122.5001|841711|Advertising account executive|1962-01-13|421832818557|adults_50up_female_urban.json
769-69-5715|30439738471840|Robert|Diaz|M|3021 Brittany Club|Shaftsbury|VT|05262|42.9614|-73.2166|2547|Social worker|1956-06-12|211136025303|adults_50up_male_urban.json
874-61-2198|341298031026238|Jeremiah|Cox|M|4825 Michelle Drives Apt. 546|Temecula|CA|92592|33.4983|-117.0958|114424|Legal secretary|1996-08-15|901744364692|adults_2550_male_urban.json
689-36-8099|6011169145590367|George|Kelly|M|37246 Hayes Lights Apt. 267|Norwalk|CA|90650|33.9056|-118.0818|105549|Newspaper journalist|1950-09-17|541483172204|adults_50up_male_urban.json
451-76-0195|4522420596425497805|James|Perez|M|603 Jefferson Unions|Miami|FL|33181|25.8965|-80.157|1737737|Sales promotion account executive|1979-12-08|535248988155|adults_2550_male_urban.json
228-09-1779|6011156539952113|Raymond|Fowler|M|2401 Johnson Streets Suite 379|Tucson|AZ|85712|32.25|-110.8869|865276|Biochemist, clinical|1991-10-23|578548190996|adults_2550_male_urban.json
562-04-8704|213158558364542|Madeline|West|F|974 Michael Highway Apt. 904|Salt Lake City|UT|84111|40.7548|-111.881|594043|Engineer, production|1974-11-07|581472395968|adults_50up_female_urban.json
489-42-6613|180097850786722|Pamela|Hall|F|8086 Boyd Tunnel|Findlay|OH|45840|41.0449|-83.6457|54979|Therapist, nutritional|1935-05-15|409145195759|adults_50up_female_urban.json
867-78-3645|4467199927523710|Alicia|Smith|F|959 Lee Cliffs|Beloit|WI|53511|42.562|-89.086|48929|Surveyor, land/geomatics|1970-10-29|536214892299|adults_50up_female_urban.json
057-47-3341|4936130144641970|Brooke|Elliott|F|03675 Paul Tunnel Apt. 289|Montgomery|AL|36107|32.3804|-86.2799|214703|Geographical information systems officer|1964-02-25|77480362009|adults_50up_female_urban.json
468-10-3107|639037097180|Dennis|Bass|M|773 Robinson Route|Snyder|TX|79549|32.7451|-100.9175|15652|Claims inspector/assessor|1990-01-20|459452847861|adults_2550_male_urban.json
814-19-7331|347460100697745|Amber|Wheeler|F|18325 James Way Apt. 806|East Brunswick|NJ|08816|40.4284|-74.4064|46298|Chief Marketing Officer|1966-12-03|575539502958|adults_50up_female_urban.json
806-32-7435|501870010227|Casey|Wilson|M|390 Davis Summit Apt. 118|Chicago|IL|60637|41.7813|-87.6051|2680484|Broadcast journalist|1963-10-02|415469102228|adults_50up_male_urban.json
809-35-9635|5167698710149419|Brad|Pratt|M|28225 Ashley Glens Apt. 958|Sandusky|OH|44870|41.4349|-82.7063|41030|Nature conservation officer|1958-10-10|472968425385|adults_50up_male_urban.json
112-09-7942|639025449658|Gabriel|Stanton|M|218 Ruth Village Suite 805|Spencerville|OH|45887|40.7038|-84.3412|4755|Psychologist, prison and probation services|1981-08-21|382026731639|adults_2550_male_urban.json
337-01-2796|4426335231754877132|Christian|Moore|M|39203 Kimberly Mall Suite 674|Las Vegas|NV|89123|36.0383|-115.1462|1417793|Information systems manager|1984-02-12|972887671185|adults_2550_male_urban.json
523-96-8015|213173900496306|Melissa|Rocha|F|7629 Johnson Estate Suite 499|Chicago|IL|60647|41.9209|-87.7043|2680484|Building control surveyor|1989-05-12|45687442330|adults_2550_female_urban.json
732-64-2016|6595458446577130|Melissa|Mccullough|F|53427 Cynthia Extensions Suite 322|Jacksonville|FL|32244|30.2231|-81.7556|847415|Psychotherapist|1946-09-15|415613292781|adults_50up_female_urban.json
329-33-8754|4274946454030029|Mason|Atkinson|M|6594 Nolan Flats|Flushing|NY|11355|40.7536|-73.8226|219342|Surveyor, building|1970-02-14|609842688805|adults_50up_male_urban.json
221-18-4077|4335668228965754928|Mary|Mcpherson|F|980 James Valleys|Bronx|NY|10458|40.8633|-73.8895|1382480|Psychologist, prison and probation services|1998-06-29|436535448745|adults_2550_female_urban.json
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json
386-26-9833|30505792151096|Justin|Davis|M|944 Alexis Dam|Boston|MA|02119|42.3231|-71.0846|386505|Psychiatric nurse|1953-03-28|246909603214|adults_50up_male_urban.json
015-87-6146|379427638082634|Taylor|Savage|F|3114 Christian Circle Suite 539|Shawnee Mission|KS|66212|38.9568|-94.6832|370212|Retail manager|1933-08-11|940016259696|adults_50up_female_urban.json
488-11-4528|2252642930646146|Teresa|Hunter|F|816 Turner Stream|Kingman|AZ|86409|35.2633|-114.0223|50760|Contractor|1968-12-16|595671277415|adults_50up_female_urban.json
854-41-5090|588474389479|Shawn|Anderson|M|45979 Jacob Union Suite 554|Litchfield|IL|62056|39.1793|-89.6499|8930|Aid worker|2006-12-13|716091669568|young_adults_male_urban.json
156-16-0350|502049961175|Jill|Morris|F|3905 Warner Plains Suite 626|Omaha|NE|68134|41.2949|-96.0546|518429|Therapist, music|1985-06-19|932766936467|adults_2550_female_urban.json
243-73-5545|4025539525637|Jesse|Short|M|25245 Roman Crossing|Grimes|IA|50111|41.7018|-93.7821|9407|Environmental consultant|2001-06-24|107373379831|young_adults_male_urban.json
120-09-7290|347335836249211|George|Morgan|M|3878 Jones Cliff Apt. 593|Long Beach|CA|90806|33.8045|-118.1876|471952|Magazine features editor|1980-04-04|768352669072|adults_2550_male_urban.json
698-75-1374|584825627394|Jeff|Ramirez|M|61209 Sarah Manor|Clifton|TN|38425|35.3819|-87.95|3724|Social research officer, government|1930-06-15|793113871703|adults_50up_male_urban.json
572-38-2510|4751536720975065|James|Watkins|M|856 Cunningham Harbor|Mount Pleasant|MI|48858|43.6013|-84.7736|50025|Horticulturist, amenity|2001-05-11|459899605850|young_adults_male_urban.json
586-31-3367|5315685402621806|James|Steele|M|363 Jerry Land|Goodwater|AL|35072|33.0746|-86.0781|5193|Community education officer|1974-06-15|358843933897|adults_50up_male_urban.json
149-77-1458|6561307398714847|Michael|Ashley|M|00745 Rojas Mountains Suite 146|Conway|SC|29527|33.7827|-79.1473|61060|Logistics and distribution manager|1937-08-14|111101427170|adults_50up_male_urban.json
100-52-4006|4533630575781|Robin|Powell|F|0250 Ball Light|Chevy Chase|MD|20815|38.978|-77.082|29082|Physiotherapist|1964-01-30|49077547083|adults_50up_female_urban.json
590-83-5852|676152610686|Lisa|Watson|F|64741 Brown Spring|Endicott|NY|13760|42.1506|-76.0551|44264|Glass blower/designer|1981-06-06|738794505026|adults_2550_female_urban.json
267-26-9320|6583596000182088|John|Hughes|M|819 Jennifer Prairie|Marietta|GA|30068|33.9679|-84.4385|302309|Dance movement psychotherapist|1993-08-20|87946993450|adults_2550_male_urban.json
519-76-9433|4987921650184|Troy|Marshall|M|6018 Tammy Meadows Suite 522|Porterville|CA|93257|36.0686|-119.0315|77050|Paramedic|1985-10-11|335570808866|adults_2550_male_urban.json
089-43-2109|4281665177313196|Patricia|Murray|F|313 Taylor Underpass Suite 625|Tacoma|WA|98407|47.2825|-122.5039|323239|Lighting technician, broadcasting/film/video|1969-07-31|273232288847|adults_50up_female_urban.json
434-85-6061|5382566516391726|Julie|Saunders|F|362 Miranda Fields Suite 135|Luray|VA|22835|38.6548|-78.4596|11634|Aeronautical engineer|1989-11-06|219850053591|adults_2550_female_urban.json
013-92-7757|4875744654482187396|William|Keller|M|55887 Ramirez Canyon|Erie|PA|16509|42.0763|-80.0668|187498|Make|1959-05-23|236472670544|adults_50up_male_urban.json
349-09-3408|4508656996387447711|Darryl|Miller|M|383 Shields Corners Apt. 657|Oak Vale|MS|39656|31.442|-89.9827|803|Control and instrumentation engineer|1966-01-29|801487614445|adults_50up_male_rural.json
636-58-6908|6562067039336777|Jesse|Collins|M|84397 Kara Track|Franklin|TN|37064|35.9328|-86.8788|90669|Clinical research associate|1972-11-30|204095866624|adults_50up_male_urban.json
057-02-3570|4093582717320318|Matthew|Kim|M|6518 Wells Turnpike Suite 978|Ellsworth|NE|69340|42.5024|-102.3997|121|Stage manager|1951-09-24|383560168495|adults_50up_male_rural.json
641-91-8055|3579711491794613|Matthew|Salazar|M|239 Davis Plain Apt. 278|Santa Ana|CA|92706|33.7691|-117.8855|348131|Occupational therapist|1970-04-09|572916348366|adults_50up_male_urban.json
556-85-9936|3520032650305244|Anna|Nelson|F|76513 Matthew Villages|Florence|AL|35630|34.8305|-87.656|63217|Surveyor, quantity|1937-05-08|658342176631|adults_50up_female_urban.json
448-07-4075|3510849297045384|Tyler|Daniels|M|29767 Hernandez Roads Apt. 545|Houston|TX|77075|29.6223|-95.26|2906700|Operations geologist|1977-09-29|76238324457|adults_2550_male_urban.json
739-30-1975|348348995312000|Kelly|Rivera|F|0024 Tiffany Mission|Minneapolis|MN|55407|44.9378|-93.2545|1022298|Ambulance person|2010-11-28|443304728002|young_adults_female_urban.json
188-32-8044|3531342414718971|Seth|Long|M|7942 Corey Via|Wallingford|VT|05773|43.4573|-72.9877|2136|Civil Service administrator|1991-09-10|148154947213|adults_2550_male_rural.json
274-70-2186|2271750796313243|Melissa|Bates|F|619 Lyons Roads Suite 196|Medford|OR|97501|42.2818|-122.9054|86561|Nurse, children's|1983-12-07|529018423052|adults_2550_female_urban.json
360-62-0845|6586862378577177|Barbara|Jones|F|917 Griffith Neck|Lake Station|IN|46405|41.5686|-87.2622|11746|Accommodation manager|1942-05-25|947752642454|adults_50up_female_urban.json
502-82-0186|503827962443|Gabrielle|Ramos|F|00398 Mason Throughway Apt. 646|Belleville|IL|62220|38.5127|-89.9847|95666|Librarian, public|1975-08-16|622055122208|adults_50up_female_urban.json
612-12-8856|6598749320392266|Kristen|Huynh|F|37557 Hartman Heights Suite 765|Whitwell|TN|37397|35.1972|-85.5011|10127|Engineer, site|1934-01-09|635673441994|adults_50up_female_urban.json
766-54-4717|4813222575047|Angela|Martin|F|3509 Massey Island Suite 731|Saint Louis|MO|63122|38.5781|-90.4256|927396|Historic buildings inspector/conservation officer|1998-09-27|626077791292|adults_2550_female_urban.json
435-55-2906|4776038280710025|David|Fox|M|1793 Salazar Rapids Apt. 393|Salinas|CA|93905|36.6811|-121.6176|182180|Financial trader|1962-12-07|216919353662|adults_50up_male_urban.json
540-58-7039|213186898258173|Christine|Harrell|F|165 Julia Gateway Suite 079|Chico|CA|95928|39.7224|-121.8113|106193|Warden/ranger|1989-11-25|524998017422|adults_2550_female_urban.json
503-30-5897|4998068496033427|Kristopher|Monroe|M|86722 Bates Mews Apt. 810|Evans|GA|30809|33.5412|-82.1398|38168|Production assistant, television|1963-03-06|482772187603|adults_50up_male_urban.json
455-69-6772|30397181905971|Dennis|Jordan|M|05374 Elizabeth Estate|Sacramento|CA|95815|38.6093|-121.4443|757530|Furniture conservator/restorer|1977-12-03|425804285575|adults_2550_male_urban.json
727-31-3959|4877365188491988|Rodney|Webster|M|29406 Sheryl Mountains|Perris|CA|92571|33.811|-117.218|106213|Education officer, environmental|1990-01-23|512236734826|adults_2550_male_urban.json
209-77-9024|372685007284381|Matthew|Neal|M|99986 Lam Squares|Brooklyn|NY|11216|40.6794|-73.9496|2504700|Teacher, adult education|1946-07-07|859685148804|adults_50up_male_urban.json
275-83-5129|3551490487359754|Donald|Huff|M|64996 Jennifer Oval Suite 997|Hammond|IN|46324|41.584|-87.5034|73569|Programmer, multimedia|1977-03-11|163820445342|adults_2550_male_urban.json
715-55-5038|6011533002702755|Patrick|Chase|M|9769 Melissa Square Apt. 514|Abbeville|LA|70510|29.9466|-92.2416|25313|Materials engineer|1978-03-11|954514906991|adults_2550_male_urban.json
665-77-0161|2381207500069915|Trevor|Diaz|M|392 Michelle Glens Suite 565|Brooklyn|NY|11226|40.6467|-73.957|2504700|Education officer, museum|1954-06-16|198479576903|adults_50up_male_urban.json
311-96-8784|3541399951769930|Daniel|Williams|M|6959 Timothy Keys|Decatur|IN|46733|40.8273|-84.9314|18777|Presenter, broadcasting|2003-04-26|406294187852|young_adults_male_urban.json
014-56-3419|6011128740811735|William|Mcdaniel|M|214 Anderson Mill|Arcadia|MI|49613|44.5232|-86.2061|680|Scientist, physiological|1964-06-25|663928955707|adults_50up_male_rural.json
579-51-2212|213102840521857|Anthony|Reyes|M|319 Edward Lodge|Stamford|CT|06903|41.1352|-73.5684|122486|Astronomer|1942-10-08|769927321248|adults_50up_male_urban.json
363-96-8656|3554981844093869|Harry|Parker|M|270 King Mount|Onalaska|WI|54650|43.8974|-91.2314|23377|Information officer|1970-01-13|517670212145|adults_50up_male_urban.json
409-49-2510|4056094461504|Scott|Taylor|M|0665 Reynolds Centers|Elizabethton|TN|37643|36.3445|-82.2015|33689|Media buyer|1980-12-17|680103377593|adults_2550_male_urban.json
524-47-6105|3565789379391948|Katherine|Perez|F|903 Kane Corner|Jacksonville|FL|32211|30.348|-81.5882|847415|Tax adviser|1976-07-17|429203264688|adults_2550_female_urban.json
019-76-2044|503876471429|Danielle|Pearson|F|11902 Wong Track|Nashville|TN|37220|36.0641|-86.7697|431336|Contracting civil engineer|2008-01-30|533583346188|young_adults_female_urban.json
648-71-1787|4098314523788|Tammy|Pope|F|6332 Baker Drives|Azle|TX|76020|32.9035|-97.5412|27270|Medical sales representative|1969-09-28|349682691193|adults_50up_female_urban.json
566-51-6782|213158000589530|Kimberly|Murphy|F|15438 Gibson Coves Apt. 779|Redlands|CA|92374|34.065|-117.1672|73690|Graphic designer|2002-07-11|876631287764|young_adults_female_urban.json
544-67-1876|344466199541713|Andrew|Dillon|M|6266 Herrera Lake Suite 553|Buffalo|NY|14208|42.9154|-78.8505|564824|Oceanographer|1993-05-11|546405017693|adults_2550_male_urban.json
509-55-7104|379902344238167|Catherine|James|F|491 Davis Lights Apt. 883|Green Bay|WI|54304|44.4975|-88.0324|179116|Operations geologist|2004-04-17|782620021586|young_adults_female_urban.json
062-85-6129|4151313561174|Stephanie|Martin|F|3447 Sean Summit Apt. 391|Austin|TX|78719|30.1802|-97.6667|940359|Radiation protection practitioner|1991-09-28|419891698356|adults_2550_female_urban.json
